Issue.year,Issue.age,Sex,Smoker.Status,Channel
2001,60,F,S,Agent
2001,60,F,S,Online
2002,60,F,S,Telemarketer
2002,60,F,S,Agent
2002,60,F,S,Online
2003,60,F,S,Telemarketer
2003,60,F,S,Agent
2003,60,F,S,Online
2004,60,F,S,Telemarketer
2004,60,F,S,Agent
2004,60,F,S,Online
2005,60,F,S,Telemarketer
2005,60,F,S,Agent
2005,60,F,S,Online
2006,60,F,S,Telemarketer
2006,60,F,S,Agent
2006,60,F,S,Online
2007,60,F,S,Telemarketer
2007,60,F,S,Agent
2007,60,F,S,Online
2008,60,F,S,Telemarketer
2008,60,F,S,Agent
2008,60,F,S,Online
2009,60,F,S,Telemarketer
2009,60,F,S,Agent
2009,60,F,S,Online
2010,60,F,S,Telemarketer
2010,60,F,S,Agent
2010,60,F,S,Online
2011,60,F,S,Telemarketer
2011,60,F,S,Agent
2011,60,F,S,Online
2012,60,F,S,Telemarketer
2012,60,F,S,Agent
2012,60,F,S,Online
2013,60,F,S,Telemarketer
2013,60,F,S,Agent
2013,60,F,S,Online
2014,60,F,S,Telemarketer
2014,60,F,S,Agent
2014,60,F,S,Online
2015,60,F,S,Telemarketer
2015,60,F,S,Agent
2015,60,F,S,Online
2016,60,F,S,Telemarketer
2016,60,F,S,Agent
2016,60,F,S,Online
2017,60,F,S,Telemarketer
2017,60,F,S,Agent
2017,60,F,S,Online
2018,60,F,S,Telemarketer
2018,60,F,S,Agent
2018,60,F,S,Online
2019,60,F,S,Telemarketer
2019,60,F,S,Agent
2019,60,F,S,Online
2020,60,F,S,Telemarketer
2020,60,F,S,Agent
2020,60,F,S,Online
2021,60,F,S,Telemarketer
2021,60,F,S,Agent
2021,60,F,S,Online
2022,60,F,S,Telemarketer
2022,60,F,S,Agent
2022,60,F,S,Online
2023,60,F,S,Telemarketer
2023,60,F,S,Agent
2023,60,F,S,Online
2001,61,M,NS,Telemarketer
2001,61,M,NS,Agent
2001,61,M,NS,Online
2002,61,M,NS,Telemarketer
2002,61,M,NS,Agent
2002,61,M,NS,Online
2003,61,M,NS,Telemarketer
2003,61,M,NS,Agent
2003,61,M,NS,Online
2004,61,M,NS,Telemarketer
2004,61,M,NS,Agent
2004,61,M,NS,Online
2005,61,M,NS,Telemarketer
2005,61,M,NS,Agent
2005,61,M,NS,Online
2006,61,M,NS,Telemarketer
2006,61,M,NS,Agent
2006,61,M,NS,Online
2007,61,M,NS,Telemarketer
2007,61,M,NS,Agent
2007,61,M,NS,Online
2008,61,M,NS,Telemarketer
2008,61,M,NS,Agent
2008,61,M,NS,Online
2009,61,M,NS,Telemarketer
2009,61,M,NS,Agent
2009,61,M,NS,Online
2010,61,M,NS,Telemarketer
2010,61,M,NS,Agent
2010,61,M,NS,Online
2011,61,M,NS,Telemarketer
2011,61,M,NS,Agent
2011,61,M,NS,Online
2012,61,M,NS,Telemarketer
2012,61,M,NS,Agent
2012,61,M,NS,Online
2013,61,M,NS,Telemarketer
2013,61,M,NS,Agent
2013,61,M,NS,Online
2014,61,M,NS,Telemarketer
2014,61,M,NS,Agent
2014,61,M,NS,Online
2015,61,M,NS,Telemarketer
2015,61,M,NS,Agent
2015,61,M,NS,Online
2016,61,M,NS,Telemarketer
2016,61,M,NS,Agent
2016,61,M,NS,Online
2017,61,M,NS,Telemarketer
2017,61,M,NS,Agent
2017,61,M,NS,Online
2018,61,M,NS,Telemarketer
2018,61,M,NS,Agent
2018,61,M,NS,Online
2019,61,M,NS,Telemarketer
2019,61,M,NS,Agent
2019,61,M,NS,Online
2020,61,M,NS,Telemarketer
2020,61,M,NS,Agent
2020,61,M,NS,Online
2021,61,M,NS,Telemarketer
2021,61,M,NS,Agent
2021,61,M,NS,Online
2022,61,M,NS,Telemarketer
2022,61,M,NS,Agent
2022,61,M,NS,Online
2023,61,M,NS,Telemarketer
2023,61,M,NS,Agent
2023,61,M,NS,Online
2001,61,M,S,Telemarketer
2001,61,M,S,Agent
2001,61,M,S,Online
2002,61,M,S,Telemarketer
2002,61,M,S,Agent
2002,61,M,S,Online
2003,61,M,S,Telemarketer
2003,61,M,S,Agent
2003,61,M,S,Online
2004,61,M,S,Telemarketer
2004,61,M,S,Agent
2004,61,M,S,Online
2005,61,M,S,Telemarketer
2005,61,M,S,Agent
2005,61,M,S,Online
2006,61,M,S,Telemarketer
2006,61,M,S,Agent
2006,61,M,S,Online
2007,61,M,S,Telemarketer
2007,61,M,S,Agent
2007,61,M,S,Online
2008,61,M,S,Telemarketer
2008,61,M,S,Agent
2008,61,M,S,Online
2009,61,M,S,Telemarketer
2009,61,M,S,Agent
2009,61,M,S,Online
2010,61,M,S,Telemarketer
2010,61,M,S,Agent
2010,61,M,S,Online
2011,61,M,S,Telemarketer
2011,61,M,S,Agent
2011,61,M,S,Online
2012,61,M,S,Telemarketer
2012,61,M,S,Agent
2012,61,M,S,Online
2013,61,M,S,Telemarketer
2013,61,M,S,Agent
2013,61,M,S,Online
2014,61,M,S,Telemarketer
2014,61,M,S,Agent
2014,61,M,S,Online
2015,61,M,S,Telemarketer
2015,61,M,S,Agent
2015,61,M,S,Online
2016,61,M,S,Telemarketer
2016,61,M,S,Agent
2016,61,M,S,Online
2017,61,M,S,Telemarketer
2017,61,M,S,Agent
2017,61,M,S,Online
2018,61,M,S,Telemarketer
2018,61,M,S,Agent
2018,61,M,S,Online
2019,61,M,S,Telemarketer
2019,61,M,S,Agent
2019,61,M,S,Online
2020,61,M,S,Telemarketer
2020,61,M,S,Agent
2020,61,M,S,Online
2021,61,M,S,Telemarketer
2021,61,M,S,Agent
2021,61,M,S,Online
2022,61,M,S,Telemarketer
2022,61,M,S,Agent
2022,61,M,S,Online
2023,61,M,S,Telemarketer
2023,61,M,S,Agent
2023,61,M,S,Online
2001,61,F,NS,Telemarketer
2001,61,F,NS,Agent
2001,61,F,NS,Online
2002,61,F,NS,Telemarketer
2002,61,F,NS,Agent
2002,61,F,NS,Online
2003,61,F,NS,Telemarketer
2003,61,F,NS,Agent
2003,61,F,NS,Online
2004,61,F,NS,Telemarketer
2004,61,F,NS,Agent
2004,61,F,NS,Online
2005,61,F,NS,Telemarketer
2005,61,F,NS,Agent
2005,61,F,NS,Online
2006,61,F,NS,Telemarketer
2006,61,F,NS,Agent
2006,61,F,NS,Online
2007,61,F,NS,Telemarketer
2007,61,F,NS,Agent
2007,61,F,NS,Online
2008,61,F,NS,Telemarketer
2008,61,F,NS,Agent
2008,61,F,NS,Online
2009,61,F,NS,Telemarketer
2009,61,F,NS,Agent
2009,61,F,NS,Online
2010,61,F,NS,Telemarketer
2010,61,F,NS,Agent
2010,61,F,NS,Online
2011,61,F,NS,Telemarketer
2011,61,F,NS,Agent
2011,61,F,NS,Online
2012,61,F,NS,Telemarketer
2012,61,F,NS,Agent
2012,61,F,NS,Online
2013,61,F,NS,Telemarketer
2013,61,F,NS,Agent
2013,61,F,NS,Online
2014,61,F,NS,Telemarketer
2014,61,F,NS,Agent
2014,61,F,NS,Online
2015,61,F,NS,Telemarketer
2015,61,F,NS,Agent
2015,61,F,NS,Online
2016,61,F,NS,Telemarketer
2016,61,F,NS,Agent
2016,61,F,NS,Online
2017,61,F,NS,Telemarketer
2017,61,F,NS,Agent
2017,61,F,NS,Online
2018,61,F,NS,Telemarketer
2018,61,F,NS,Agent
2018,61,F,NS,Online
2019,61,F,NS,Telemarketer
2019,61,F,NS,Agent
2019,61,F,NS,Online
2020,61,F,NS,Telemarketer
2020,61,F,NS,Agent
2020,61,F,NS,Online
2021,61,F,NS,Telemarketer
2021,61,F,NS,Agent
2021,61,F,NS,Online
2022,61,F,NS,Telemarketer
2022,61,F,NS,Agent
2022,61,F,NS,Online
2023,61,F,NS,Telemarketer
2023,61,F,NS,Agent
2023,61,F,NS,Online
2001,61,F,S,Telemarketer
2001,61,F,S,Agent
2001,61,F,S,Online
2002,61,F,S,Telemarketer
2002,61,F,S,Agent
2002,61,F,S,Online
2003,61,F,S,Telemarketer
2003,61,F,S,Agent
2003,61,F,S,Online
2004,61,F,S,Telemarketer
2004,61,F,S,Agent
2004,61,F,S,Online
2005,61,F,S,Telemarketer
2005,61,F,S,Agent
2005,61,F,S,Online
2006,61,F,S,Telemarketer
2006,61,F,S,Agent
2006,61,F,S,Online
2007,61,F,S,Telemarketer
2007,61,F,S,Agent
2007,61,F,S,Online
2008,61,F,S,Telemarketer
2008,61,F,S,Agent
2008,61,F,S,Online
2009,61,F,S,Telemarketer
2009,61,F,S,Agent
2009,61,F,S,Online
2010,61,F,S,Telemarketer
2010,61,F,S,Agent
2010,61,F,S,Online
2011,61,F,S,Telemarketer
2011,61,F,S,Agent
2011,61,F,S,Online
2012,61,F,S,Telemarketer
2012,61,F,S,Agent
2012,61,F,S,Online
2013,61,F,S,Telemarketer
2013,61,F,S,Agent
2013,61,F,S,Online
2014,61,F,S,Telemarketer
2014,61,F,S,Agent
2014,61,F,S,Online
2015,61,F,S,Telemarketer
2015,61,F,S,Agent
2015,61,F,S,Online
2016,61,F,S,Telemarketer
2016,61,F,S,Agent
2016,61,F,S,Online
2017,61,F,S,Telemarketer
2017,61,F,S,Agent
2017,61,F,S,Online
2018,61,F,S,Telemarketer
2018,61,F,S,Agent
2018,61,F,S,Online
2019,61,F,S,Telemarketer
2019,61,F,S,Agent
2019,61,F,S,Online
2020,61,F,S,Telemarketer
2020,61,F,S,Agent
2020,61,F,S,Online
2021,61,F,S,Telemarketer
2021,61,F,S,Agent
2021,61,F,S,Online
2022,61,F,S,Telemarketer
2022,61,F,S,Agent
2022,61,F,S,Online
2023,61,F,S,Telemarketer
2023,61,F,S,Agent
2023,61,F,S,Online
2001,62,M,NS,Telemarketer
2001,62,M,NS,Agent
2001,62,M,NS,Online
2002,62,M,NS,Telemarketer
2002,62,M,NS,Agent
2002,62,M,NS,Online
2003,62,M,NS,Telemarketer
2003,62,M,NS,Agent
2003,62,M,NS,Online
2004,62,M,NS,Telemarketer
2004,62,M,NS,Agent
2004,62,M,NS,Online
2005,62,M,NS,Telemarketer
2005,62,M,NS,Agent
2005,62,M,NS,Online
2006,62,M,NS,Telemarketer
2006,62,M,NS,Agent
2006,62,M,NS,Online
2007,62,M,NS,Telemarketer
2007,62,M,NS,Agent
2007,62,M,NS,Online
2008,62,M,NS,Telemarketer
2008,62,M,NS,Agent
2008,62,M,NS,Online
2009,62,M,NS,Telemarketer
2009,62,M,NS,Agent
2009,62,M,NS,Online
2010,62,M,NS,Telemarketer
2010,62,M,NS,Agent
2010,62,M,NS,Online
2011,62,M,NS,Telemarketer
2011,62,M,NS,Agent
2011,62,M,NS,Online
2012,62,M,NS,Telemarketer
2012,62,M,NS,Agent
2012,62,M,NS,Online
2013,62,M,NS,Telemarketer
2013,62,M,NS,Agent
2013,62,M,NS,Online
2014,62,M,NS,Telemarketer
2014,62,M,NS,Agent
2014,62,M,NS,Online
2015,62,M,NS,Telemarketer
2015,62,M,NS,Agent
2015,62,M,NS,Online
2016,62,M,NS,Telemarketer
2016,62,M,NS,Agent
2016,62,M,NS,Online
2017,62,M,NS,Telemarketer
2017,62,M,NS,Agent
2017,62,M,NS,Online
2018,62,M,NS,Telemarketer
2018,62,M,NS,Agent
2018,62,M,NS,Online
2019,62,M,NS,Telemarketer
2019,62,M,NS,Agent
2019,62,M,NS,Online
2020,62,M,NS,Telemarketer
2020,62,M,NS,Agent
2020,62,M,NS,Online
2021,62,M,NS,Telemarketer
2021,62,M,NS,Agent
2021,62,M,NS,Online
2022,62,M,NS,Telemarketer
2022,62,M,NS,Agent
2022,62,M,NS,Online
2023,62,M,NS,Telemarketer
2023,62,M,NS,Agent
2023,62,M,NS,Online
2001,62,M,S,Telemarketer
2001,62,M,S,Agent
2001,62,M,S,Online
2002,62,M,S,Telemarketer
2002,62,M,S,Agent
2002,62,M,S,Online
2003,62,M,S,Telemarketer
2003,62,M,S,Agent
2003,62,M,S,Online
2004,62,M,S,Telemarketer
2004,62,M,S,Agent
2004,62,M,S,Online
2005,62,M,S,Telemarketer
2005,62,M,S,Agent
2005,62,M,S,Online
2006,62,M,S,Telemarketer
2006,62,M,S,Agent
2006,62,M,S,Online
2007,62,M,S,Telemarketer
2007,62,M,S,Agent
2007,62,M,S,Online
2008,62,M,S,Telemarketer
2008,62,M,S,Agent
2008,62,M,S,Online
2009,62,M,S,Telemarketer
2009,62,M,S,Agent
2009,62,M,S,Online
2010,62,M,S,Telemarketer
2010,62,M,S,Agent
2010,62,M,S,Online
2011,62,M,S,Telemarketer
2011,62,M,S,Agent
2011,62,M,S,Online
2012,62,M,S,Telemarketer
2012,62,M,S,Agent
2012,62,M,S,Online
2013,62,M,S,Telemarketer
2013,62,M,S,Agent
2013,62,M,S,Online
2014,62,M,S,Telemarketer
2014,62,M,S,Agent
2014,62,M,S,Online
2015,62,M,S,Telemarketer
2015,62,M,S,Agent
2015,62,M,S,Online
2016,62,M,S,Telemarketer
2016,62,M,S,Agent
2016,62,M,S,Online
2017,62,M,S,Telemarketer
2017,62,M,S,Agent
2017,62,M,S,Online
2018,62,M,S,Telemarketer
2018,62,M,S,Agent
2018,62,M,S,Online
2019,62,M,S,Telemarketer
2019,62,M,S,Agent
2019,62,M,S,Online
2020,62,M,S,Telemarketer
2020,62,M,S,Agent
2020,62,M,S,Online
2021,62,M,S,Telemarketer
2021,62,M,S,Agent
2021,62,M,S,Online
2022,62,M,S,Telemarketer
2022,62,M,S,Agent
2022,62,M,S,Online
2023,62,M,S,Telemarketer
2023,62,M,S,Agent
2023,62,M,S,Online
2001,62,F,NS,Telemarketer
2001,62,F,NS,Agent
2001,62,F,NS,Online
2002,62,F,NS,Telemarketer
2002,62,F,NS,Agent
2002,62,F,NS,Online
2003,62,F,NS,Telemarketer
2003,62,F,NS,Agent
2003,62,F,NS,Online
2004,62,F,NS,Telemarketer
2004,62,F,NS,Agent
2004,62,F,NS,Online
2005,62,F,NS,Telemarketer
2005,62,F,NS,Agent
2005,62,F,NS,Online
2006,62,F,NS,Telemarketer
2006,62,F,NS,Agent
2006,62,F,NS,Online
2007,62,F,NS,Telemarketer
2007,62,F,NS,Agent
2007,62,F,NS,Online
2008,62,F,NS,Telemarketer
2008,62,F,NS,Agent
2008,62,F,NS,Online
2009,62,F,NS,Telemarketer
2009,62,F,NS,Agent
2009,62,F,NS,Online
2010,62,F,NS,Telemarketer
2010,62,F,NS,Agent
2010,62,F,NS,Online
2011,62,F,NS,Telemarketer
2011,62,F,NS,Agent
2011,62,F,NS,Online
2012,62,F,NS,Telemarketer
2012,62,F,NS,Agent
2012,62,F,NS,Online
2013,62,F,NS,Telemarketer
2013,62,F,NS,Agent
2013,62,F,NS,Online
2014,62,F,NS,Telemarketer
2014,62,F,NS,Agent
2014,62,F,NS,Online
2015,62,F,NS,Telemarketer
2015,62,F,NS,Agent
2015,62,F,NS,Online
2016,62,F,NS,Telemarketer
2016,62,F,NS,Agent
2016,62,F,NS,Online
2017,62,F,NS,Telemarketer
2017,62,F,NS,Agent
2017,62,F,NS,Online
2018,62,F,NS,Telemarketer
2018,62,F,NS,Agent
2018,62,F,NS,Online
2019,62,F,NS,Telemarketer
2019,62,F,NS,Agent
2019,62,F,NS,Online
2020,62,F,NS,Telemarketer
2020,62,F,NS,Agent
2020,62,F,NS,Online
2021,62,F,NS,Telemarketer
2021,62,F,NS,Agent
2021,62,F,NS,Online
2022,62,F,NS,Telemarketer
2022,62,F,NS,Agent
2022,62,F,NS,Online
2023,62,F,NS,Telemarketer
2023,62,F,NS,Agent
2023,62,F,NS,Online
2001,62,F,S,Telemarketer
2001,62,F,S,Agent
2001,62,F,S,Online
2002,62,F,S,Telemarketer
2002,62,F,S,Agent
2002,62,F,S,Online
2003,62,F,S,Telemarketer
2003,62,F,S,Agent
2003,62,F,S,Online
2004,62,F,S,Telemarketer
2004,62,F,S,Agent
2004,62,F,S,Online
2005,62,F,S,Telemarketer
2005,62,F,S,Agent
2005,62,F,S,Online
2006,62,F,S,Telemarketer
2006,62,F,S,Agent
2006,62,F,S,Online
2007,62,F,S,Telemarketer
2007,62,F,S,Agent
2007,62,F,S,Online
2008,62,F,S,Telemarketer
2008,62,F,S,Agent
2008,62,F,S,Online
2009,62,F,S,Telemarketer
2009,62,F,S,Agent
2009,62,F,S,Online
2010,62,F,S,Telemarketer
2010,62,F,S,Agent
2010,62,F,S,Online
2011,62,F,S,Telemarketer
2011,62,F,S,Agent
2011,62,F,S,Online
2012,62,F,S,Telemarketer
2012,62,F,S,Agent
2012,62,F,S,Online
2013,62,F,S,Telemarketer
2013,62,F,S,Agent
2013,62,F,S,Online
2014,62,F,S,Telemarketer
2014,62,F,S,Agent
2014,62,F,S,Online
2015,62,F,S,Telemarketer
2015,62,F,S,Agent
2015,62,F,S,Online
2016,62,F,S,Telemarketer
2016,62,F,S,Agent
2016,62,F,S,Online
2017,62,F,S,Telemarketer
2017,62,F,S,Agent
2017,62,F,S,Online
2018,62,F,S,Telemarketer
2018,62,F,S,Agent
2018,62,F,S,Online
2019,62,F,S,Telemarketer
2019,62,F,S,Agent
2019,62,F,S,Online
2020,62,F,S,Telemarketer
2020,62,F,S,Agent
2020,62,F,S,Online
2021,62,F,S,Telemarketer
2021,62,F,S,Agent
2021,62,F,S,Online
2022,62,F,S,Telemarketer
2022,62,F,S,Agent
2022,62,F,S,Online
2023,62,F,S,Telemarketer
2023,62,F,S,Agent
2023,62,F,S,Online
2001,63,M,NS,Telemarketer
2001,63,M,NS,Agent
2001,63,M,NS,Online
2002,63,M,NS,Telemarketer
2002,63,M,NS,Agent
2002,63,M,NS,Online
2003,63,M,NS,Telemarketer
2003,63,M,NS,Agent
2003,63,M,NS,Online
2004,63,M,NS,Telemarketer
2004,63,M,NS,Agent
2004,63,M,NS,Online
2005,63,M,NS,Telemarketer
2005,63,M,NS,Agent
2005,63,M,NS,Online
2006,63,M,NS,Telemarketer
2006,63,M,NS,Agent
2006,63,M,NS,Online
2007,63,M,NS,Telemarketer
2007,63,M,NS,Agent
2007,63,M,NS,Online
2008,63,M,NS,Telemarketer
2008,63,M,NS,Agent
2008,63,M,NS,Online
2009,63,M,NS,Telemarketer
2009,63,M,NS,Agent
2009,63,M,NS,Online
2010,63,M,NS,Telemarketer
2010,63,M,NS,Agent
2010,63,M,NS,Online
2011,63,M,NS,Telemarketer
2011,63,M,NS,Agent
2011,63,M,NS,Online
2012,63,M,NS,Telemarketer
2012,63,M,NS,Agent
2012,63,M,NS,Online
2013,63,M,NS,Telemarketer
2013,63,M,NS,Agent
2013,63,M,NS,Online
2014,63,M,NS,Telemarketer
2014,63,M,NS,Agent
2014,63,M,NS,Online
2015,63,M,NS,Telemarketer
2015,63,M,NS,Agent
2015,63,M,NS,Online
2016,63,M,NS,Telemarketer
2016,63,M,NS,Agent
2016,63,M,NS,Online
2017,63,M,NS,Telemarketer
2017,63,M,NS,Agent
2017,63,M,NS,Online
2018,63,M,NS,Telemarketer
2018,63,M,NS,Agent
2018,63,M,NS,Online
2019,63,M,NS,Telemarketer
2019,63,M,NS,Agent
2019,63,M,NS,Online
2020,63,M,NS,Telemarketer
2020,63,M,NS,Agent
2020,63,M,NS,Online
2021,63,M,NS,Telemarketer
2021,63,M,NS,Agent
2021,63,M,NS,Online
2022,63,M,NS,Telemarketer
2022,63,M,NS,Agent
2022,63,M,NS,Online
2023,63,M,NS,Telemarketer
2023,63,M,NS,Agent
2023,63,M,NS,Online
2001,63,M,S,Telemarketer
2001,63,M,S,Agent
2001,63,M,S,Online
2002,63,M,S,Telemarketer
2002,63,M,S,Agent
2002,63,M,S,Online
2003,63,M,S,Telemarketer
2003,63,M,S,Agent
2003,63,M,S,Online
2004,63,M,S,Telemarketer
2004,63,M,S,Agent
2004,63,M,S,Online
2005,63,M,S,Telemarketer
2005,63,M,S,Agent
2005,63,M,S,Online
2006,63,M,S,Telemarketer
2006,63,M,S,Agent
2006,63,M,S,Online
2007,63,M,S,Telemarketer
2007,63,M,S,Agent
2007,63,M,S,Online
2008,63,M,S,Telemarketer
2008,63,M,S,Agent
2008,63,M,S,Online
2009,63,M,S,Telemarketer
2009,63,M,S,Agent
2009,63,M,S,Online
2010,63,M,S,Telemarketer
2010,63,M,S,Agent
2010,63,M,S,Online
2011,63,M,S,Telemarketer
2011,63,M,S,Agent
2011,63,M,S,Online
2012,63,M,S,Telemarketer
2012,63,M,S,Agent
2012,63,M,S,Online
2013,63,M,S,Telemarketer
2013,63,M,S,Agent
2013,63,M,S,Online
2014,63,M,S,Telemarketer
2014,63,M,S,Agent
2014,63,M,S,Online
2015,63,M,S,Telemarketer
2015,63,M,S,Agent
2015,63,M,S,Online
2016,63,M,S,Telemarketer
2016,63,M,S,Agent
2016,63,M,S,Online
2017,63,M,S,Telemarketer
2017,63,M,S,Agent
2017,63,M,S,Online
2018,63,M,S,Telemarketer
2018,63,M,S,Agent
2018,63,M,S,Online
2019,63,M,S,Telemarketer
2019,63,M,S,Agent
2019,63,M,S,Online
2020,63,M,S,Telemarketer
2020,63,M,S,Agent
2020,63,M,S,Online
2021,63,M,S,Telemarketer
2021,63,M,S,Agent
2021,63,M,S,Online
2022,63,M,S,Telemarketer
2022,63,M,S,Agent
2022,63,M,S,Online
2023,63,M,S,Telemarketer
2023,63,M,S,Agent
2023,63,M,S,Online
2001,63,F,NS,Telemarketer
2001,63,F,NS,Agent
2001,63,F,NS,Online
2002,63,F,NS,Telemarketer
2002,63,F,NS,Agent
2002,63,F,NS,Online
2003,63,F,NS,Telemarketer
2003,63,F,NS,Agent
2003,63,F,NS,Online
2004,63,F,NS,Telemarketer
2004,63,F,NS,Agent
2004,63,F,NS,Online
2005,63,F,NS,Telemarketer
2005,63,F,NS,Agent
2005,63,F,NS,Online
2006,63,F,NS,Telemarketer
2006,63,F,NS,Agent
2006,63,F,NS,Online
2007,63,F,NS,Telemarketer
2007,63,F,NS,Agent
2007,63,F,NS,Online
2008,63,F,NS,Telemarketer
2008,63,F,NS,Agent
2008,63,F,NS,Online
2009,63,F,NS,Telemarketer
2009,63,F,NS,Agent
2009,63,F,NS,Online
2010,63,F,NS,Telemarketer
2010,63,F,NS,Agent
2010,63,F,NS,Online
2011,63,F,NS,Telemarketer
2011,63,F,NS,Agent
2011,63,F,NS,Online
2012,63,F,NS,Telemarketer
2012,63,F,NS,Agent
2012,63,F,NS,Online
2013,63,F,NS,Telemarketer
2013,63,F,NS,Agent
2013,63,F,NS,Online
2014,63,F,NS,Telemarketer
2014,63,F,NS,Agent
2014,63,F,NS,Online
2015,63,F,NS,Telemarketer
2015,63,F,NS,Agent
2015,63,F,NS,Online
2016,63,F,NS,Telemarketer
2016,63,F,NS,Agent
2016,63,F,NS,Online
2017,63,F,NS,Telemarketer
2017,63,F,NS,Agent
2017,63,F,NS,Online
2018,63,F,NS,Telemarketer
2018,63,F,NS,Agent
2018,63,F,NS,Online
2019,63,F,NS,Telemarketer
2019,63,F,NS,Agent
2019,63,F,NS,Online
2020,63,F,NS,Telemarketer
2020,63,F,NS,Agent
2020,63,F,NS,Online
2021,63,F,NS,Telemarketer
2021,63,F,NS,Agent
2021,63,F,NS,Online
2022,63,F,NS,Telemarketer
2022,63,F,NS,Agent
2022,63,F,NS,Online
2023,63,F,NS,Telemarketer
2023,63,F,NS,Agent
2023,63,F,NS,Online
2001,63,F,S,Telemarketer
2001,63,F,S,Agent
2001,63,F,S,Online
2002,63,F,S,Telemarketer
2002,63,F,S,Agent
2002,63,F,S,Online
2003,63,F,S,Telemarketer
2003,63,F,S,Agent
2003,63,F,S,Online
2004,63,F,S,Telemarketer
2004,63,F,S,Agent
2004,63,F,S,Online
2005,63,F,S,Telemarketer
2005,63,F,S,Agent
2005,63,F,S,Online
2006,63,F,S,Telemarketer
2006,63,F,S,Agent
2006,63,F,S,Online
2007,63,F,S,Telemarketer
2007,63,F,S,Agent
2007,63,F,S,Online
2008,63,F,S,Telemarketer
2008,63,F,S,Agent
2008,63,F,S,Online
2009,63,F,S,Telemarketer
2009,63,F,S,Agent
2009,63,F,S,Online
2010,63,F,S,Telemarketer
2010,63,F,S,Agent
2010,63,F,S,Online
2011,63,F,S,Telemarketer
2011,63,F,S,Agent
2011,63,F,S,Online
2012,63,F,S,Telemarketer
2012,63,F,S,Agent
2012,63,F,S,Online
2013,63,F,S,Telemarketer
2013,63,F,S,Agent
2013,63,F,S,Online
2014,63,F,S,Telemarketer
2014,63,F,S,Agent
2014,63,F,S,Online
2015,63,F,S,Telemarketer
2015,63,F,S,Agent
2015,63,F,S,Online
2016,63,F,S,Telemarketer
2016,63,F,S,Agent
2016,63,F,S,Online
2017,63,F,S,Telemarketer
2017,63,F,S,Agent
2017,63,F,S,Online
2018,63,F,S,Telemarketer
2018,63,F,S,Agent
2018,63,F,S,Online
2019,63,F,S,Telemarketer
2019,63,F,S,Agent
2019,63,F,S,Online
2020,63,F,S,Telemarketer
2020,63,F,S,Agent
2020,63,F,S,Online
2021,63,F,S,Telemarketer
2021,63,F,S,Agent
2021,63,F,S,Online
2022,63,F,S,Telemarketer
2022,63,F,S,Agent
2022,63,F,S,Online
2023,63,F,S,Telemarketer
2023,63,F,S,Agent
2023,63,F,S,Online
2001,64,M,NS,Telemarketer
2001,64,M,NS,Agent
2001,64,M,NS,Online
2002,64,M,NS,Telemarketer
2002,64,M,NS,Agent
2002,64,M,NS,Online
2003,64,M,NS,Telemarketer
2003,64,M,NS,Agent
2003,64,M,NS,Online
2004,64,M,NS,Telemarketer
2004,64,M,NS,Agent
2004,64,M,NS,Online
2005,64,M,NS,Telemarketer
2005,64,M,NS,Agent
2005,64,M,NS,Online
2006,64,M,NS,Telemarketer
2006,64,M,NS,Agent
2006,64,M,NS,Online
2007,64,M,NS,Telemarketer
2007,64,M,NS,Agent
2007,64,M,NS,Online
2008,64,M,NS,Telemarketer
2008,64,M,NS,Agent
2008,64,M,NS,Online
2009,64,M,NS,Telemarketer
2009,64,M,NS,Agent
2009,64,M,NS,Online
2010,64,M,NS,Telemarketer
2010,64,M,NS,Agent
2010,64,M,NS,Online
2011,64,M,NS,Telemarketer
2011,64,M,NS,Agent
2011,64,M,NS,Online
2012,64,M,NS,Telemarketer
2012,64,M,NS,Agent
2012,64,M,NS,Online
2013,64,M,NS,Telemarketer
2013,64,M,NS,Agent
2013,64,M,NS,Online
2014,64,M,NS,Telemarketer
2014,64,M,NS,Agent
2014,64,M,NS,Online
2015,64,M,NS,Telemarketer
2015,64,M,NS,Agent
2015,64,M,NS,Online
2016,64,M,NS,Telemarketer
2016,64,M,NS,Agent
2016,64,M,NS,Online
2017,64,M,NS,Telemarketer
2017,64,M,NS,Agent
2017,64,M,NS,Online
2018,64,M,NS,Telemarketer
2018,64,M,NS,Agent
2018,64,M,NS,Online
2019,64,M,NS,Telemarketer
2019,64,M,NS,Agent
2019,64,M,NS,Online
2020,64,M,NS,Telemarketer
2020,64,M,NS,Agent
2020,64,M,NS,Online
2021,64,M,NS,Telemarketer
2021,64,M,NS,Agent
2021,64,M,NS,Online
2022,64,M,NS,Telemarketer
2022,64,M,NS,Agent
2022,64,M,NS,Online
2023,64,M,NS,Telemarketer
2023,64,M,NS,Agent
2023,64,M,NS,Online
2001,64,M,S,Telemarketer
2001,64,M,S,Agent
2001,64,M,S,Online
2002,64,M,S,Telemarketer
2002,64,M,S,Agent
2002,64,M,S,Online
2003,64,M,S,Telemarketer
2003,64,M,S,Agent
2003,64,M,S,Online
2004,64,M,S,Telemarketer
2004,64,M,S,Agent
2004,64,M,S,Online
2005,64,M,S,Telemarketer
2005,64,M,S,Agent
2005,64,M,S,Online
2006,64,M,S,Telemarketer
2006,64,M,S,Agent
2006,64,M,S,Online
2007,64,M,S,Telemarketer
2007,64,M,S,Agent
2007,64,M,S,Online
2008,64,M,S,Telemarketer
