Model Point Number,Policy.type,Issue.year,Issue.age,Sex,Face.amount,Smoker.Status,Underwriting.Class,Distribution.Channel
6845,SPWL,2024,59,M,250000,NS,very low risk,Agent
6846,SPWL,2024,60,M,250000,NS,very low risk,Agent
6847,SPWL,2024,61,M,250000,NS,very low risk,Agent
6848,SPWL,2024,62,M,250000,NS,very low risk,Agent
6849,SPWL,2024,63,M,250000,NS,very low risk,Agent
6850,SPWL,2024,64,M,250000,NS,very low risk,Agent
6851,SPWL,2024,65,M,250000,NS,very low risk,Agent
6852,SPWL,2024,35,M,250000,NS,very low risk,Agent
6853,SPWL,2024,36,M,250000,NS,very low risk,Agent
6854,SPWL,2024,37,M,250000,NS,very low risk,Agent
6855,SPWL,2024,38,M,250000,NS,very low risk,Agent
6856,SPWL,2024,39,M,250000,NS,very low risk,Agent
6857,SPWL,2024,40,M,250000,NS,very low risk,Agent
6858,SPWL,2024,41,M,250000,NS,very low risk,Agent
6859,SPWL,2024,42,M,250000,NS,very low risk,Agent
6860,SPWL,2024,43,M,250000,NS,very low risk,Agent
6861,SPWL,2024,44,M,250000,NS,very low risk,Agent
6862,SPWL,2024,45,M,250000,NS,very low risk,Agent
6863,SPWL,2024,46,M,250000,NS,very low risk,Agent
6864,SPWL,2024,47,M,250000,NS,very low risk,Agent
6865,SPWL,2024,48,M,250000,NS,very low risk,Agent
6866,SPWL,2024,49,M,250000,NS,very low risk,Agent
6867,SPWL,2024,50,M,250000,NS,very low risk,Agent
6868,SPWL,2024,51,M,250000,NS,very low risk,Agent
6869,SPWL,2024,52,M,250000,NS,very low risk,Agent
6870,SPWL,2024,53,M,250000,NS,very low risk,Agent
6871,SPWL,2024,54,M,250000,NS,very low risk,Agent
6872,SPWL,2024,55,M,250000,NS,very low risk,Agent
6873,SPWL,2024,56,M,250000,NS,very low risk,Agent
6874,SPWL,2024,57,M,250000,NS,very low risk,Agent
6875,SPWL,2024,58,M,250000,NS,very low risk,Agent
6876,SPWL,2024,59,M,250000,NS,very low risk,Agent
6877,SPWL,2024,60,M,250000,NS,very low risk,Agent
6878,SPWL,2024,61,M,250000,NS,very low risk,Agent
6879,SPWL,2024,62,M,250000,NS,very low risk,Agent
6880,SPWL,2024,63,M,250000,NS,very low risk,Agent
6881,SPWL,2024,64,M,250000,NS,very low risk,Agent
6882,SPWL,2024,65,M,250000,NS,very low risk,Agent
6883,SPWL,2024,35,M,250000,NS,very low risk,Agent
6884,SPWL,2024,36,M,250000,NS,very low risk,Agent
6885,SPWL,2024,37,M,250000,NS,very low risk,Agent
6886,SPWL,2024,38,M,250000,NS,very low risk,Agent
6887,SPWL,2024,39,M,250000,NS,very low risk,Agent
6888,SPWL,2024,40,M,250000,NS,very low risk,Agent
6889,SPWL,2024,41,M,250000,NS,very low risk,Agent
6890,SPWL,2024,42,M,250000,NS,very low risk,Agent
6891,SPWL,2024,43,M,250000,NS,very low risk,Agent
6892,SPWL,2024,44,M,250000,NS,very low risk,Agent
6893,SPWL,2024,45,M,250000,NS,very low risk,Agent
6894,SPWL,2024,46,M,250000,NS,very low risk,Agent
6895,SPWL,2024,47,M,250000,NS,very low risk,Agent
6896,SPWL,2024,48,M,250000,NS,very low risk,Agent
6897,SPWL,2024,49,M,250000,NS,very low risk,Agent
6898,SPWL,2024,50,M,250000,NS,very low risk,Agent
6899,SPWL,2024,51,M,250000,NS,very low risk,Agent
6900,SPWL,2024,52,M,250000,NS,very low risk,Agent
6901,SPWL,2024,53,M,250000,NS,very low risk,Agent
6902,SPWL,2024,54,M,250000,NS,very low risk,Agent
6903,SPWL,2024,55,M,250000,NS,very low risk,Agent
6904,SPWL,2024,56,M,250000,NS,very low risk,Agent
6905,SPWL,2024,57,M,250000,NS,very low risk,Agent
6906,SPWL,2024,58,M,250000,NS,very low risk,Agent
6907,SPWL,2024,59,M,250000,NS,very low risk,Agent
6908,SPWL,2024,60,M,250000,NS,very low risk,Agent
6909,SPWL,2024,61,M,250000,NS,very low risk,Agent
6910,SPWL,2024,62,M,250000,NS,very low risk,Agent
6911,SPWL,2024,63,M,250000,NS,very low risk,Agent
6912,SPWL,2024,64,M,250000,NS,very low risk,Agent
6913,SPWL,2024,65,M,250000,NS,very low risk,Agent
6914,SPWL,2024,35,M,250000,NS,very low risk,Agent
6915,SPWL,2024,36,M,250000,NS,very low risk,Agent
6916,SPWL,2024,37,M,250000,NS,very low risk,Agent
6917,SPWL,2024,38,M,250000,NS,very low risk,Agent
6918,SPWL,2024,39,M,250000,NS,very low risk,Agent
6919,SPWL,2024,40,M,250000,NS,very low risk,Agent
6920,SPWL,2024,41,M,250000,NS,very low risk,Agent
6921,SPWL,2024,42,M,250000,NS,very low risk,Agent
6922,SPWL,2024,43,M,250000,NS,very low risk,Agent
6923,SPWL,2024,44,M,250000,NS,very low risk,Agent
6924,SPWL,2024,45,M,250000,NS,very low risk,Agent
6925,SPWL,2024,46,M,250000,NS,very low risk,Agent
6926,SPWL,2024,47,M,250000,NS,very low risk,Agent
6927,SPWL,2024,48,M,250000,NS,very low risk,Agent
6928,SPWL,2024,49,M,250000,NS,very low risk,Agent
6929,SPWL,2024,50,M,250000,NS,very low risk,Agent
6930,SPWL,2024,51,M,250000,NS,very low risk,Agent
6931,SPWL,2024,52,M,250000,NS,very low risk,Agent
6932,SPWL,2024,53,M,250000,NS,very low risk,Agent
6933,SPWL,2024,54,M,250000,NS,very low risk,Agent
6934,SPWL,2024,55,M,250000,NS,very low risk,Agent
6935,SPWL,2024,56,M,250000,NS,very low risk,Agent
6936,SPWL,2024,57,M,250000,NS,very low risk,Agent
6937,SPWL,2024,58,M,250000,NS,very low risk,Agent
6938,SPWL,2024,59,M,250000,NS,very low risk,Agent
6939,SPWL,2024,60,M,250000,NS,very low risk,Agent
6940,SPWL,2024,61,M,250000,NS,very low risk,Agent
6941,SPWL,2024,62,M,250000,NS,very low risk,Agent
6942,SPWL,2024,63,M,250000,NS,very low risk,Agent
6943,SPWL,2024,64,M,250000,NS,very low risk,Agent
6944,SPWL,2024,65,M,250000,NS,very low risk,Agent
6945,SPWL,2024,35,M,250000,NS,very low risk,Agent
6946,SPWL,2024,36,M,250000,NS,very low risk,Agent
6947,SPWL,2024,37,M,250000,NS,very low risk,Agent
6948,SPWL,2024,38,M,250000,NS,very low risk,Agent
6949,SPWL,2024,39,M,250000,NS,very low risk,Agent
6950,SPWL,2024,40,M,250000,NS,very low risk,Agent
6951,SPWL,2024,41,M,250000,NS,very low risk,Agent
6952,SPWL,2024,42,M,250000,NS,very low risk,Agent
6953,SPWL,2024,43,M,250000,NS,very low risk,Agent
6954,SPWL,2024,44,M,250000,NS,very low risk,Agent
6955,SPWL,2024,45,M,250000,NS,very low risk,Agent
6956,SPWL,2024,46,M,250000,NS,very low risk,Agent
6957,SPWL,2024,47,M,250000,NS,very low risk,Agent
6958,SPWL,2024,48,M,250000,NS,very low risk,Agent
6959,SPWL,2024,49,M,250000,NS,very low risk,Agent
6960,SPWL,2024,50,M,250000,NS,very low risk,Agent
6961,SPWL,2024,51,M,250000,NS,very low risk,Agent
6962,SPWL,2024,52,M,250000,NS,very low risk,Agent
6963,SPWL,2024,53,M,250000,NS,very low risk,Agent
6964,SPWL,2024,54,M,250000,NS,very low risk,Agent
6965,SPWL,2024,55,M,250000,NS,very low risk,Agent
6966,SPWL,2024,56,M,250000,NS,very low risk,Agent
6967,SPWL,2024,57,M,250000,NS,very low risk,Agent
6968,SPWL,2024,58,M,250000,NS,very low risk,Agent
6969,SPWL,2024,59,M,250000,NS,very low risk,Agent
6970,SPWL,2024,60,M,250000,NS,very low risk,Agent
6971,SPWL,2024,61,M,250000,NS,very low risk,Agent
6972,SPWL,2024,62,M,250000,NS,very low risk,Agent
6973,SPWL,2024,63,M,250000,NS,very low risk,Agent
6974,SPWL,2024,64,M,250000,NS,very low risk,Agent
6975,SPWL,2024,65,M,250000,NS,very low risk,Agent
6976,SPWL,2024,35,M,250000,NS,very low risk,Agent
6977,SPWL,2024,36,M,250000,NS,very low risk,Agent
6978,SPWL,2024,37,M,250000,NS,very low risk,Agent
6979,SPWL,2024,38,M,250000,NS,very low risk,Agent
6980,SPWL,2024,39,M,250000,NS,very low risk,Agent
6981,SPWL,2024,40,M,250000,NS,very low risk,Agent
6982,SPWL,2024,41,M,250000,NS,very low risk,Agent
6983,SPWL,2024,42,M,250000,NS,very low risk,Agent
6984,SPWL,2024,43,M,250000,NS,very low risk,Agent
6985,SPWL,2024,44,M,250000,NS,very low risk,Agent
6986,SPWL,2024,45,M,250000,NS,very low risk,Agent
6987,SPWL,2024,46,M,250000,NS,very low risk,Agent
6988,SPWL,2024,47,M,250000,NS,very low risk,Agent
6989,SPWL,2024,48,M,250000,NS,very low risk,Agent
6990,SPWL,2024,49,M,250000,NS,very low risk,Agent
6991,SPWL,2024,50,M,250000,NS,very low risk,Agent
6992,SPWL,2024,51,M,250000,NS,very low risk,Agent
6993,SPWL,2024,52,M,250000,NS,very low risk,Agent
6994,SPWL,2024,53,M,250000,NS,very low risk,Agent
6995,SPWL,2024,54,M,250000,NS,very low risk,Agent
6996,SPWL,2024,55,M,250000,NS,very low risk,Agent
6997,SPWL,2024,56,M,250000,NS,very low risk,Agent
6998,SPWL,2024,57,M,250000,NS,very low risk,Agent
6999,SPWL,2024,58,M,250000,NS,very low risk,Agent
7000,SPWL,2024,59,M,250000,NS,very low risk,Agent
7001,SPWL,2024,60,M,250000,NS,very low risk,Agent
7002,SPWL,2024,61,M,250000,NS,very low risk,Agent
7003,SPWL,2024,62,M,250000,NS,very low risk,Agent
7004,SPWL,2024,63,M,250000,NS,very low risk,Agent
7005,SPWL,2024,64,M,250000,NS,very low risk,Agent
7006,SPWL,2024,65,M,250000,NS,very low risk,Agent
7007,SPWL,2024,35,M,250000,NS,very low risk,Agent
7008,SPWL,2024,36,M,250000,NS,very low risk,Agent
7009,SPWL,2024,37,M,250000,NS,very low risk,Agent
7010,SPWL,2024,38,M,250000,NS,very low risk,Agent
7011,SPWL,2024,39,M,250000,NS,very low risk,Agent
7012,SPWL,2024,40,M,250000,NS,very low risk,Agent
7013,SPWL,2024,41,M,250000,NS,very low risk,Agent
7014,SPWL,2024,42,M,250000,NS,very low risk,Agent
7015,SPWL,2024,43,M,250000,NS,very low risk,Agent
7016,SPWL,2024,44,M,250000,NS,very low risk,Agent
7017,SPWL,2024,45,M,250000,NS,very low risk,Agent
7018,SPWL,2024,46,M,250000,NS,very low risk,Agent
7019,SPWL,2024,47,M,250000,NS,very low risk,Agent
7020,SPWL,2024,48,M,250000,NS,very low risk,Agent
7021,SPWL,2024,49,M,250000,NS,very low risk,Agent
7022,SPWL,2024,50,M,250000,NS,very low risk,Agent
7023,SPWL,2024,51,M,250000,NS,very low risk,Agent
7024,SPWL,2024,52,M,250000,NS,very low risk,Agent
7025,SPWL,2024,53,M,250000,NS,very low risk,Agent
7026,SPWL,2024,54,M,250000,NS,very low risk,Agent
7027,SPWL,2024,55,M,250000,NS,very low risk,Agent
7028,SPWL,2024,56,M,250000,NS,very low risk,Agent
7029,SPWL,2024,57,M,250000,NS,very low risk,Agent
7030,SPWL,2024,58,M,250000,NS,very low risk,Agent
7031,SPWL,2024,59,M,250000,NS,very low risk,Agent
7032,SPWL,2024,60,M,250000,NS,very low risk,Agent
7033,SPWL,2024,61,M,250000,NS,very low risk,Agent
7034,SPWL,2024,62,M,250000,NS,very low risk,Agent
7035,SPWL,2024,63,M,250000,NS,very low risk,Agent
7036,SPWL,2024,64,M,250000,NS,very low risk,Agent
7037,SPWL,2024,65,M,250000,NS,very low risk,Agent
7038,SPWL,2024,35,M,250000,NS,very low risk,Agent
7039,SPWL,2024,36,M,250000,NS,very low risk,Agent
7040,SPWL,2024,37,M,250000,NS,very low risk,Agent
7041,SPWL,2024,38,M,250000,NS,very low risk,Agent
7042,SPWL,2024,39,M,250000,NS,very low risk,Agent
7043,SPWL,2024,40,M,250000,NS,very low risk,Agent
7044,SPWL,2024,41,M,250000,NS,very low risk,Agent
7045,SPWL,2024,42,M,250000,NS,very low risk,Agent
7046,SPWL,2024,43,M,250000,NS,very low risk,Agent
7047,SPWL,2024,44,M,250000,NS,very low risk,Agent
7048,SPWL,2024,45,M,250000,NS,very low risk,Agent
7049,SPWL,2024,46,M,250000,NS,very low risk,Agent
7050,SPWL,2024,47,M,250000,NS,very low risk,Agent
7051,SPWL,2024,48,M,250000,NS,very low risk,Agent
7052,SPWL,2024,49,M,250000,NS,very low risk,Agent
7053,SPWL,2024,50,M,250000,NS,very low risk,Agent
7054,SPWL,2024,51,M,250000,NS,very low risk,Agent
7055,SPWL,2024,52,M,250000,NS,very low risk,Agent
7056,SPWL,2024,53,M,250000,NS,very low risk,Agent
7057,SPWL,2024,54,M,250000,NS,very low risk,Agent
7058,SPWL,2024,55,M,250000,NS,very low risk,Agent
7059,SPWL,2024,56,M,250000,NS,very low risk,Agent
7060,SPWL,2024,57,M,250000,NS,very low risk,Agent
7061,SPWL,2024,58,M,250000,NS,very low risk,Agent
7062,SPWL,2024,59,M,250000,NS,very low risk,Agent
7063,SPWL,2024,60,M,250000,NS,very low risk,Agent
7064,SPWL,2024,61,M,250000,NS,very low risk,Agent
7065,SPWL,2024,62,M,250000,NS,very low risk,Agent
7066,SPWL,2024,63,M,250000,NS,very low risk,Agent
7067,SPWL,2024,64,M,250000,NS,very low risk,Agent
7068,SPWL,2024,65,M,250000,NS,very low risk,Agent
7069,SPWL,2024,35,M,250000,NS,very low risk,Agent
7070,SPWL,2024,36,M,250000,NS,very low risk,Agent
7071,SPWL,2024,37,M,250000,NS,very low risk,Agent
7072,SPWL,2024,38,M,250000,NS,very low risk,Agent
7073,SPWL,2024,39,M,250000,NS,very low risk,Agent
7074,SPWL,2024,40,M,250000,NS,very low risk,Agent
7075,SPWL,2024,41,M,250000,NS,very low risk,Agent
7076,SPWL,2024,42,M,250000,NS,very low risk,Agent
7077,SPWL,2024,43,M,250000,NS,very low risk,Agent
7078,SPWL,2024,44,M,250000,NS,very low risk,Agent
7079,SPWL,2024,45,M,250000,NS,very low risk,Agent
7080,SPWL,2024,46,M,250000,NS,very low risk,Agent
7081,SPWL,2024,47,M,250000,NS,very low risk,Agent
7082,SPWL,2024,48,M,250000,NS,very low risk,Agent
7083,SPWL,2024,49,M,250000,NS,very low risk,Agent
7084,SPWL,2024,50,M,250000,NS,very low risk,Agent
7085,SPWL,2024,51,M,250000,NS,very low risk,Agent
7086,SPWL,2024,52,M,250000,NS,very low risk,Agent
7087,SPWL,2024,53,M,250000,NS,very low risk,Agent
7088,SPWL,2024,54,M,250000,NS,very low risk,Agent
7089,SPWL,2024,55,M,250000,NS,very low risk,Agent
7090,SPWL,2024,56,M,250000,NS,very low risk,Agent
7091,SPWL,2024,57,M,250000,NS,very low risk,Agent
7092,SPWL,2024,58,M,250000,NS,very low risk,Agent
7093,SPWL,2024,59,M,250000,NS,very low risk,Agent
7094,SPWL,2024,60,M,250000,NS,very low risk,Agent
7095,SPWL,2024,61,M,250000,NS,very low risk,Agent
7096,SPWL,2024,62,M,250000,NS,very low risk,Agent
7097,SPWL,2024,63,M,250000,NS,very low risk,Agent
7098,SPWL,2024,64,M,250000,NS,very low risk,Agent
7099,SPWL,2024,65,M,250000,NS,very low risk,Agent
7100,SPWL,2024,35,M,250000,NS,very low risk,Agent
7101,SPWL,2024,36,M,250000,NS,very low risk,Agent
7102,SPWL,2024,37,M,250000,NS,very low risk,Agent
7103,SPWL,2024,38,M,250000,NS,very low risk,Agent
7104,SPWL,2024,39,M,250000,NS,very low risk,Agent
7105,SPWL,2024,40,M,250000,NS,very low risk,Agent
7106,SPWL,2024,41,M,250000,NS,very low risk,Agent
7107,SPWL,2024,42,M,250000,NS,very low risk,Agent
7108,SPWL,2024,43,M,250000,NS,very low risk,Agent
7109,SPWL,2024,44,M,250000,NS,very low risk,Agent
7110,SPWL,2024,45,M,250000,NS,very low risk,Agent
7111,SPWL,2024,46,M,250000,NS,very low risk,Agent
7112,SPWL,2024,47,M,250000,NS,very low risk,Agent
7113,SPWL,2024,48,M,250000,NS,very low risk,Agent
7114,SPWL,2024,49,M,250000,NS,very low risk,Agent
7115,SPWL,2024,50,M,250000,NS,very low risk,Agent
7116,SPWL,2024,51,M,250000,NS,very low risk,Agent
7117,SPWL,2024,52,M,250000,NS,very low risk,Agent
7118,SPWL,2024,53,M,250000,NS,very low risk,Agent
7119,SPWL,2024,54,M,250000,NS,very low risk,Agent
7120,SPWL,2024,55,M,250000,NS,very low risk,Agent
7121,SPWL,2024,56,M,250000,NS,very low risk,Agent
7122,SPWL,2024,57,M,250000,NS,very low risk,Agent
7123,SPWL,2024,58,M,250000,NS,very low risk,Agent
7124,SPWL,2024,59,M,250000,NS,very low risk,Agent
7125,SPWL,2024,60,M,250000,NS,very low risk,Agent
7126,SPWL,2024,61,M,250000,NS,very low risk,Agent
7127,SPWL,2024,62,M,250000,NS,very low risk,Agent
7128,SPWL,2024,63,M,250000,NS,very low risk,Agent
7129,SPWL,2024,64,M,250000,NS,very low risk,Agent
7130,SPWL,2024,65,M,250000,NS,very low risk,Agent
7131,SPWL,2024,35,M,250000,NS,very low risk,Agent
7132,SPWL,2024,36,M,250000,NS,very low risk,Agent
7133,SPWL,2024,37,M,250000,NS,very low risk,Agent
7134,SPWL,2024,38,M,250000,NS,very low risk,Agent
7135,SPWL,2024,39,M,250000,NS,very low risk,Agent
7136,SPWL,2024,40,M,250000,NS,very low risk,Agent
7137,SPWL,2024,41,M,250000,NS,very low risk,Agent
7138,SPWL,2024,42,M,250000,NS,very low risk,Agent
7139,SPWL,2024,43,M,250000,NS,very low risk,Agent
7140,SPWL,2024,44,M,250000,NS,very low risk,Agent
7141,SPWL,2024,45,M,250000,NS,very low risk,Agent
7142,SPWL,2024,46,M,250000,NS,very low risk,Agent
7143,SPWL,2024,47,M,250000,NS,very low risk,Agent
7144,SPWL,2024,48,M,250000,NS,very low risk,Agent
7145,SPWL,2024,49,M,250000,NS,very low risk,Agent
7146,SPWL,2024,50,M,250000,NS,very low risk,Agent
7147,SPWL,2024,51,M,250000,NS,very low risk,Agent
7148,SPWL,2024,52,M,250000,NS,very low risk,Agent
7149,SPWL,2024,53,M,250000,NS,very low risk,Agent
7150,SPWL,2024,54,M,250000,NS,very low risk,Agent
7151,SPWL,2024,55,M,250000,NS,very low risk,Agent
7152,SPWL,2024,56,M,250000,NS,very low risk,Agent
7153,SPWL,2024,57,M,250000,NS,very low risk,Agent
7154,SPWL,2024,58,M,250000,NS,very low risk,Agent
7155,SPWL,2024,59,M,250000,NS,very low risk,Agent
7156,SPWL,2024,60,M,250000,NS,very low risk,Agent
7157,SPWL,2024,61,M,250000,NS,very low risk,Agent
7158,SPWL,2024,62,M,250000,NS,very low risk,Agent
7159,SPWL,2024,63,M,250000,NS,very low risk,Agent
7160,SPWL,2024,64,M,250000,NS,very low risk,Agent
7161,SPWL,2024,65,M,250000,NS,very low risk,Agent
7162,SPWL,2024,35,M,250000,NS,very low risk,Agent
7163,SPWL,2024,36,M,250000,NS,very low risk,Agent
7164,SPWL,2024,37,M,250000,NS,very low risk,Agent
7165,SPWL,2024,38,M,250000,NS,very low risk,Agent
7166,SPWL,2024,39,M,250000,NS,very low risk,Agent
7167,SPWL,2024,40,M,250000,NS,very low risk,Agent
7168,SPWL,2024,41,M,250000,NS,very low risk,Agent
7169,SPWL,2024,42,M,250000,NS,very low risk,Agent
7170,SPWL,2024,43,M,250000,NS,very low risk,Agent
7171,SPWL,2024,44,M,250000,NS,very low risk,Agent
7172,SPWL,2024,45,M,250000,NS,very low risk,Agent
7173,SPWL,2024,46,M,250000,NS,very low risk,Agent
7174,SPWL,2024,47,M,250000,NS,very low risk,Agent
7175,SPWL,2024,48,M,250000,NS,very low risk,Agent
7176,SPWL,2024,49,M,250000,NS,very low risk,Agent
7177,SPWL,2024,50,M,250000,NS,very low risk,Agent
7178,SPWL,2024,51,M,250000,NS,very low risk,Agent
7179,SPWL,2024,52,M,250000,NS,very low risk,Agent
7180,SPWL,2024,53,M,250000,NS,very low risk,Agent
7181,SPWL,2024,54,M,250000,NS,very low risk,Agent
7182,SPWL,2024,55,M,250000,NS,very low risk,Agent
7183,SPWL,2024,56,M,250000,NS,very low risk,Agent
7184,SPWL,2024,57,M,250000,NS,very low risk,Agent
7185,SPWL,2024,58,M,250000,NS,very low risk,Agent
7186,SPWL,2024,59,M,250000,NS,very low risk,Agent
7187,SPWL,2024,60,M,250000,NS,very low risk,Agent
7188,SPWL,2024,61,M,250000,NS,very low risk,Agent
7189,SPWL,2024,62,M,250000,NS,very low risk,Agent
7190,SPWL,2024,63,M,250000,NS,very low risk,Agent
7191,SPWL,2024,64,M,250000,NS,very low risk,Agent
7192,SPWL,2024,65,M,250000,NS,very low risk,Agent
7193,SPWL,2024,35,M,250000,NS,very low risk,Agent
7194,SPWL,2024,36,M,250000,NS,very low risk,Agent
7195,SPWL,2024,37,M,250000,NS,very low risk,Agent
7196,SPWL,2024,38,M,250000,NS,very low risk,Agent
7197,SPWL,2024,39,M,250000,NS,very low risk,Agent
7198,SPWL,2024,40,M,250000,NS,very low risk,Agent
7199,SPWL,2024,41,M,250000,NS,very low risk,Agent
7200,SPWL,2024,42,M,250000,NS,very low risk,Agent
7201,SPWL,2024,43,M,250000,NS,very low risk,Agent
7202,SPWL,2024,44,M,250000,NS,very low risk,Agent
7203,SPWL,2024,45,M,250000,NS,very low risk,Agent
7204,SPWL,2024,46,M,250000,NS,very low risk,Agent
7205,SPWL,2024,47,M,250000,NS,very low risk,Agent
7206,SPWL,2024,48,M,250000,NS,very low risk,Agent
7207,SPWL,2024,49,M,250000,NS,very low risk,Agent
7208,SPWL,2024,50,M,250000,NS,very low risk,Agent
7209,SPWL,2024,51,M,250000,NS,very low risk,Agent
7210,SPWL,2024,52,M,250000,NS,very low risk,Agent
7211,SPWL,2024,53,M,250000,NS,very low risk,Agent
7212,SPWL,2024,54,M,250000,NS,very low risk,Agent
7213,SPWL,2024,55,M,250000,NS,very low risk,Agent
7214,SPWL,2024,56,M,250000,NS,very low risk,Agent
7215,SPWL,2024,57,M,250000,NS,very low risk,Agent
7216,SPWL,2024,58,M,250000,NS,very low risk,Agent
7217,SPWL,2024,59,M,250000,NS,very low risk,Agent
7218,SPWL,2024,60,M,250000,NS,very low risk,Agent
7219,SPWL,2024,61,M,250000,NS,very low risk,Agent
7220,SPWL,2024,62,M,250000,NS,very low risk,Agent
7221,SPWL,2024,63,M,250000,NS,very low risk,Agent
7222,SPWL,2024,64,M,250000,NS,very low risk,Agent
7223,SPWL,2024,65,M,250000,NS,very low risk,Agent
7224,SPWL,2024,35,M,250000,NS,very low risk,Agent
7225,SPWL,2024,36,M,250000,NS,very low risk,Agent
7226,SPWL,2024,37,M,250000,NS,very low risk,Agent
7227,SPWL,2024,38,M,250000,NS,very low risk,Agent
7228,SPWL,2024,39,M,250000,NS,very low risk,Agent
7229,SPWL,2024,40,M,250000,NS,very low risk,Agent
7230,SPWL,2024,41,M,250000,NS,very low risk,Agent
7231,SPWL,2024,42,M,250000,NS,very low risk,Agent
7232,SPWL,2024,43,M,250000,NS,very low risk,Agent
7233,SPWL,2024,44,M,250000,NS,very low risk,Agent
7234,SPWL,2024,45,M,250000,NS,very low risk,Agent
7235,SPWL,2024,46,M,250000,NS,very low risk,Agent
7236,SPWL,2024,47,M,250000,NS,very low risk,Agent
7237,SPWL,2024,48,M,250000,NS,very low risk,Agent
7238,SPWL,2024,49,M,250000,NS,very low risk,Agent
7239,SPWL,2024,50,M,250000,NS,very low risk,Agent
7240,SPWL,2024,51,M,250000,NS,very low risk,Agent
7241,SPWL,2024,52,M,250000,NS,very low risk,Agent
7242,SPWL,2024,53,M,250000,NS,very low risk,Agent
7243,SPWL,2024,54,M,250000,NS,very low risk,Agent
7244,SPWL,2024,55,M,250000,NS,very low risk,Agent
7245,SPWL,2024,56,M,250000,NS,very low risk,Agent
7246,SPWL,2024,57,M,250000,NS,very low risk,Agent
7247,SPWL,2024,58,M,250000,NS,very low risk,Agent
7248,SPWL,2024,59,M,250000,NS,very low risk,Agent
7249,SPWL,2024,60,M,250000,NS,very low risk,Agent
7250,SPWL,2024,61,M,250000,NS,very low risk,Agent
7251,SPWL,2024,62,M,250000,NS,very low risk,Agent
7252,SPWL,2024,63,M,250000,NS,very low risk,Agent
7253,SPWL,2024,64,M,250000,NS,very low risk,Agent
7254,SPWL,2024,65,M,250000,NS,very low risk,Agent
7255,SPWL,2024,35,M,250000,NS,very low risk,Agent
7256,SPWL,2024,36,M,250000,NS,very low risk,Agent
7257,SPWL,2024,37,M,250000,NS,very low risk,Agent
7258,SPWL,2024,38,M,250000,NS,very low risk,Agent
7259,SPWL,2024,39,M,250000,NS,very low risk,Agent
7260,SPWL,2024,40,M,250000,NS,very low risk,Agent
7261,SPWL,2024,41,M,250000,NS,very low risk,Agent
7262,SPWL,2024,42,M,250000,NS,very low risk,Agent
7263,SPWL,2024,43,M,250000,NS,very low risk,Agent
